max_depth	max_features	n_estimators	min_samples_leaf	min_samples_split	AUC	Test_acc	Train_acc	Train_acc-Test_acc
11.000000	7.000000	40.000000	30.000000	140.000000	0.837384	0.778481	0.779891	0.001410
11.000000	7.000000	40.000000	30.000000	160.000000	0.840303	0.778481	0.769928	-0.008553
11.000000	7.000000	40.000000	40.000000	80.000000	0.841728	0.761603	0.780797	0.019194
11.000000	7.000000	40.000000	40.000000	100.000000	0.839751	0.765823	0.776268	0.010445
11.000000	7.000000	40.000000	40.000000	120.000000	0.835710	0.770042	0.756341	-0.013702
11.000000	7.000000	40.000000	40.000000	140.000000	0.834339	0.765823	0.753623	-0.012200
11.000000	7.000000	40.000000	40.000000	160.000000	0.832096	0.765823	0.767210	0.001387
11.000000	7.000000	40.000000	50.000000	80.000000	0.837811	0.761603	0.769022	0.007418
11.000000	7.000000	40.000000	50.000000	100.000000	0.828126	0.757384	0.760870	0.003486
11.000000	7.000000	40.000000	50.000000	120.000000	0.836956	0.772152	0.761775	-0.010377
11.000000	7.000000	40.000000	50.000000	140.000000	0.833449	0.757384	0.755435	-0.001949
11.000000	7.000000	40.000000	50.000000	160.000000	0.831295	0.753165	0.754529	0.001364
11.000000	7.000000	40.000000	60.000000	80.000000	0.838203	0.755274	0.766304	0.011030
11.000000	7.000000	40.000000	60.000000	100.000000	0.838541	0.761603	0.767210	0.005607
11.000000	7.000000	40.000000	60.000000	120.000000	0.832345	0.755274	0.755435	0.000161
11.000000	7.000000	40.000000	60.000000	140.000000	0.836885	0.763713	0.758152	-0.005561
11.000000	7.000000	40.000000	60.000000	160.000000	0.833965	0.763713	0.753623	-0.010090
11.000000	7.000000	50.000000	10.000000	80.000000	0.842137	0.765823	0.793478	0.027655
11.000000	7.000000	50.000000	10.000000	100.000000	0.839164	0.767932	0.786232	0.018299
11.000000	7.000000	50.000000	10.000000	120.000000	0.843009	0.776371	0.790761	0.014390
11.000000	7.000000	50.000000	10.000000	140.000000	0.842938	0.767932	0.781703	0.013770
11.000000	7.000000	50.000000	10.000000	160.000000	0.835265	0.759494	0.778080	0.018586
11.000000	7.000000	50.000000	20.000000	80.000000	0.844006	0.778481	0.790761	0.012280
11.000000	7.000000	50.000000	20.000000	100.000000	0.841639	0.776371	0.792572	0.016201
11.000000	7.000000	50.000000	20.000000	120.000000	0.838327	0.776371	0.774457	-0.001915
11.000000	7.000000	50.000000	20.000000	140.000000	0.837900	0.755274	0.778986	0.023711
11.000000	7.000000	50.000000	20.000000	160.000000	0.840339	0.774262	0.767210	-0.007051
11.000000	7.000000	50.000000	30.000000	80.000000	0.841781	0.757384	0.781703	0.024319
11.000000	7.000000	50.000000	30.000000	100.000000	0.844434	0.778481	0.787138	0.008657
11.000000	7.000000	50.000000	30.000000	120.000000	0.837811	0.770042	0.779891	0.009849
11.000000	7.000000	50.000000	30.000000	140.000000	0.839484	0.776371	0.766304	-0.010067
11.000000	7.000000	50.000000	30.000000	160.000000	0.840873	0.776371	0.773551	-0.002821
11.000000	7.000000	50.000000	40.000000	80.000000	0.836707	0.765823	0.770833	0.005011
11.000000	7.000000	50.000000	40.000000	100.000000	0.840286	0.767932	0.771739	0.003807
11.000000	7.000000	50.000000	40.000000	120.000000	0.835016	0.757384	0.765399	0.008015
11.000000	7.000000	50.000000	40.000000	140.000000	0.832345	0.759494	0.756341	-0.003153
11.000000	7.000000	50.000000	40.000000	160.000000	0.838220	0.765823	0.751812	-0.014011
11.000000	7.000000	50.000000	50.000000	80.000000	0.830298	0.759494	0.764493	0.004999
11.000000	7.000000	50.000000	50.000000	100.000000	0.832630	0.763713	0.768116	0.004403
11.000000	7.000000	50.000000	50.000000	120.000000	0.834588	0.763713	0.755435	-0.008278
11.000000	7.000000	50.000000	50.000000	140.000000	0.831491	0.755274	0.757246	0.001972
11.000000	7.000000	50.000000	50.000000	160.000000	0.842734	0.763713	0.755435	-0.008278
11.000000	7.000000	50.000000	60.000000	80.000000	0.843793	0.767932	0.752717	-0.015215
11.000000	7.000000	50.000000	60.000000	100.000000	0.834410	0.755274	0.752717	-0.002557
11.000000	7.000000	50.000000	60.000000	120.000000	0.835425	0.753165	0.755435	0.002270
11.000000	7.000000	50.000000	60.000000	140.000000	0.830779	0.742616	0.757246	0.014630
11.000000	7.000000	50.000000	60.000000	160.000000	0.828197	0.746835	0.754529	0.007694
11.000000	7.000000	60.000000	10.000000	80.000000	0.839734	0.767932	0.798913	0.030981
11.000000	7.000000	60.000000	10.000000	100.000000	0.840392	0.765823	0.788949	0.023126
11.000000	7.000000	60.000000	10.000000	120.000000	0.842778	0.786920	0.777174	-0.009746
11.000000	7.000000	60.000000	10.000000	140.000000	0.840784	0.770042	0.782609	0.012567
11.000000	7.000000	60.000000	10.000000	160.000000	0.836280	0.755274	0.774457	0.019182
11.000000	7.000000	60.000000	20.000000	80.000000	0.848333	0.780591	0.791667	0.011076
11.000000	7.000000	60.000000	20.000000	100.000000	0.845271	0.776371	0.794384	0.018013
11.000000	7.000000	60.000000	20.000000	120.000000	0.846410	0.776371	0.777174	0.000803
11.000000	7.000000	60.000000	20.000000	140.000000	0.838487	0.767932	0.773551	0.005618
11.000000	7.000000	60.000000	20.000000	160.000000	0.840659	0.763713	0.772645	0.008932
11.000000	7.000000	60.000000	30.000000	80.000000	0.838719	0.763713	0.778080	0.014367
11.000000	7.000000	60.000000	30.000000	100.000000	0.842653	0.770042	0.783514	0.013472
11.000000	7.000000	60.000000	30.000000	120.000000	0.841033	0.759494	0.767210	0.007716
11.000000	7.000000	60.000000	30.000000	140.000000	0.837704	0.765823	0.767210	0.001387
11.000000	7.000000	60.000000	30.000000	160.000000	0.832167	0.763713	0.761775	-0.001938
11.000000	7.000000	60.000000	40.000000	80.000000	0.844256	0.757384	0.771739	0.014355
11.000000	7.000000	60.000000	40.000000	100.000000	0.833040	0.761603	0.767210	0.005607
11.000000	7.000000	60.000000	40.000000	120.000000	0.837437	0.765823	0.760870	-0.004953
11.000000	7.000000	60.000000	40.000000	140.000000	0.836493	0.757384	0.759964	0.002580
11.000000	7.000000	60.000000	40.000000	160.000000	0.829604	0.746835	0.755435	0.008599
11.000000	7.000000	60.000000	50.000000	80.000000	0.834375	0.765823	0.758152	-0.007671
11.000000	7.000000	60.000000	50.000000	100.000000	0.837722	0.755274	0.759964	0.004690
11.000000	7.000000	60.000000	50.000000	120.000000	0.836280	0.763713	0.765399	0.001685
11.000000	7.000000	60.000000	50.000000	140.000000	0.838648	0.763713	0.760870	-0.002844
11.000000	7.000000	60.000000	50.000000	160.000000	0.833983	0.765823	0.749094	-0.016729
11.000000	7.000000	60.000000	60.000000	80.000000	0.832577	0.753165	0.762681	0.009517
11.000000	7.000000	60.000000	60.000000	100.000000	0.834660	0.765823	0.758152	-0.007671
11.000000	7.000000	60.000000	60.000000	120.000000	0.834304	0.748945	0.759964	0.011019
11.000000	7.000000	60.000000	60.000000	140.000000	0.834108	0.751055	0.757246	0.006192
11.000000	7.000000	60.000000	60.000000	160.000000	0.833164	0.770042	0.750000	-0.020042
11.000000	7.000000	70.000000	10.000000	80.000000	0.843330	0.763713	0.799819	0.036106
11.000000	7.000000	70.000000	10.000000	100.000000	0.837971	0.772152	0.789855	0.017703
11.000000	7.000000	70.000000	10.000000	120.000000	0.840214	0.770042	0.779891	0.009849
11.000000	7.000000	70.000000	10.000000	140.000000	0.837793	0.767932	0.783514	0.015582
11.000000	7.000000	70.000000	10.000000	160.000000	0.837918	0.765823	0.778986	0.013163
11.000000	7.000000	70.000000	20.000000	80.000000	0.844113	0.778481	0.798007	0.019526
11.000000	7.000000	70.000000	20.000000	100.000000	0.840125	0.763713	0.785326	0.021613
11.000000	7.000000	70.000000	20.000000	120.000000	0.834268	0.765823	0.778986	0.013163
11.000000	7.000000	70.000000	20.000000	140.000000	0.839840	0.772152	0.778986	0.006834
11.000000	7.000000	70.000000	20.000000	160.000000	0.842885	0.767932	0.769022	0.001089
11.000000	7.000000	70.000000	30.000000	80.000000	0.835229	0.782700	0.791667	0.008966
11.000000	7.000000	70.000000	30.000000	100.000000	0.843134	0.765823	0.777174	0.011351
11.000000	7.000000	70.000000	30.000000	120.000000	0.838434	0.780591	0.778080	-0.002511
11.000000	7.000000	70.000000	30.000000	140.000000	0.839858	0.780591	0.762681	-0.017910
11.000000	7.000000	70.000000	30.000000	160.000000	0.839360	0.776371	0.775362	-0.001009
11.000000	7.000000	70.000000	40.000000	80.000000	0.829924	0.757384	0.765399	0.008015
11.000000	7.000000	70.000000	40.000000	100.000000	0.842191	0.770042	0.761775	-0.008267
11.000000	7.000000	70.000000	40.000000	120.000000	0.834945	0.772152	0.761775	-0.010377
11.000000	7.000000	70.000000	40.000000	140.000000	0.837348	0.765823	0.758152	-0.007671
11.000000	7.000000	70.000000	40.000000	160.000000	0.834161	0.755274	0.755435	0.000161
11.000000	7.000000	70.000000	50.000000	80.000000	0.834072	0.755274	0.761775	0.006501
11.000000	7.000000	70.000000	50.000000	100.000000	0.834642	0.755274	0.759058	0.003784
11.000000	7.000000	70.000000	50.000000	120.000000	0.834962	0.757384	0.759058	0.001674
11.000000	7.000000	70.000000	50.000000	140.000000	0.838363	0.772152	0.757246	-0.014906
11.000000	7.000000	70.000000	50.000000	160.000000	0.837775	0.765823	0.751812	-0.014011
11.000000	7.000000	70.000000	60.000000	80.000000	0.836155	0.757384	0.759964	0.002580
11.000000	7.000000	70.000000	60.000000	100.000000	0.836565	0.763713	0.764493	0.000780
11.000000	7.000000	70.000000	60.000000	120.000000	0.836066	0.763713	0.765399	0.001685
11.000000	7.000000	70.000000	60.000000	140.000000	0.841354	0.776371	0.747283	-0.029089
11.000000	7.000000	70.000000	60.000000	160.000000	0.834286	0.753165	0.754529	0.001364
11.000000	9.000000	10.000000	10.000000	80.000000	0.819963	0.761603	0.780797	0.019194
11.000000	9.000000	10.000000	10.000000	100.000000	0.825776	0.755274	0.778080	0.022805
11.000000	9.000000	10.000000	10.000000	120.000000	0.828322	0.757384	0.779891	0.022507
11.000000	9.000000	10.000000	10.000000	140.000000	0.814720	0.770042	0.767210	-0.002832
11.000000	9.000000	10.000000	10.000000	160.000000	0.833716	0.748945	0.770833	0.021888
11.000000	9.000000	10.000000	20.000000	80.000000	0.831402	0.772152	0.788043	0.015892
11.000000	9.000000	10.000000	20.000000	100.000000	0.832452	0.759494	0.779891	0.020398
11.000000	9.000000	10.000000	20.000000	120.000000	0.829746	0.770042	0.776268	0.006226
11.000000	9.000000	10.000000	20.000000	140.000000	0.827049	0.757384	0.775362	0.017978
11.000000	9.000000	10.000000	20.000000	160.000000	0.824636	0.744726	0.765399	0.020673
11.000000	9.000000	10.000000	30.000000	80.000000	0.819242	0.757384	0.773551	0.016167
11.000000	9.000000	10.000000	30.000000	100.000000	0.830796	0.770042	0.769928	-0.000115
11.000000	9.000000	10.000000	30.000000	120.000000	0.833939	0.776371	0.762681	-0.013690
11.000000	9.000000	10.000000	30.000000	140.000000	0.831669	0.770042	0.760870	-0.009173
11.000000	9.000000	10.000000	30.000000	160.000000	0.818619	0.763713	0.765399	0.001685
11.000000	9.000000	10.000000	40.000000	80.000000	0.825598	0.761603	0.771739	0.010136
11.000000	9.000000	10.000000	40.000000	100.000000	0.835194	0.759494	0.764493	0.004999
11.000000	9.000000	10.000000	40.000000	120.000000	0.829604	0.757384	0.758152	0.000768
11.000000	9.000000	10.000000	40.000000	140.000000	0.832808	0.765823	0.749094	-0.016729
11.000000	9.000000	10.000000	40.000000	160.000000	0.842538	0.763713	0.740942	-0.022771
11.000000	9.000000	10.000000	50.000000	80.000000	0.824912	0.759494	0.752717	-0.006776
11.000000	9.000000	10.000000	50.000000	100.000000	0.827182	0.748945	0.753623	0.004678
11.000000	9.000000	10.000000	50.000000	120.000000	0.823337	0.759494	0.746377	-0.013117
11.000000	9.000000	10.000000	50.000000	140.000000	0.820497	0.746835	0.744565	-0.002270
11.000000	9.000000	10.000000	50.000000	160.000000	0.833965	0.753165	0.757246	0.004082
11.000000	9.000000	10.000000	60.000000	80.000000	0.829968	0.746835	0.749094	0.002259
11.000000	9.000000	10.000000	60.000000	100.000000	0.836787	0.757384	0.737319	-0.020065
11.000000	9.000000	10.000000	60.000000	120.000000	0.841247	0.757384	0.747283	-0.010101
11.000000	9.000000	10.000000	60.000000	140.000000	0.825464	0.753165	0.745471	-0.007694
11.000000	9.000000	10.000000	60.000000	160.000000	0.828482	0.748945	0.735507	-0.013438
11.000000	9.000000	20.000000	10.000000	80.000000	0.835995	0.761603	0.788949	0.027346
11.000000	9.000000	20.000000	10.000000	100.000000	0.837633	0.759494	0.782609	0.023115
11.000000	9.000000	20.000000	10.000000	120.000000	0.831411	0.751055	0.777174	0.026119
11.000000	9.000000	20.000000	10.000000	140.000000	0.829995	0.755274	0.771739	0.016465
11.000000	9.000000	20.000000	10.000000	160.000000	0.836137	0.753165	0.766304	0.013140
11.000000	9.000000	20.000000	20.000000	80.000000	0.846962	0.774262	0.795290	0.021028
11.000000	9.000000	20.000000	20.000000	100.000000	0.837028	0.772152	0.778080	0.005928
11.000000	9.000000	20.000000	20.000000	120.000000	0.837312	0.772152	0.773551	0.001399
11.000000	9.000000	20.000000	20.000000	140.000000	0.832247	0.761603	0.770833	0.009230
11.000000	9.000000	20.000000	20.000000	160.000000	0.831375	0.755274	0.759058	0.003784
11.000000	9.000000	20.000000	30.000000	80.000000	0.842315	0.776371	0.777174	0.000803
11.000000	9.000000	20.000000	30.000000	100.000000	0.837348	0.774262	0.773551	-0.000711
11.000000	9.000000	20.000000	30.000000	120.000000	0.839093	0.763713	0.770833	0.007120
11.000000	9.000000	20.000000	30.000000	140.000000	0.837740	0.776371	0.771739	-0.004632
11.000000	9.000000	20.000000	30.000000	160.000000	0.830218	0.767932	0.758152	-0.009780
11.000000	9.000000	20.000000	40.000000	80.000000	0.836404	0.755274	0.777174	0.021900
11.000000	9.000000	20.000000	40.000000	100.000000	0.841505	0.757384	0.759058	0.001674
11.000000	9.000000	20.000000	40.000000	120.000000	0.830440	0.763713	0.758152	-0.005561
11.000000	9.000000	20.000000	40.000000	140.000000	0.838238	0.757384	0.750906	-0.006478
11.000000	9.000000	20.000000	40.000000	160.000000	0.829577	0.748945	0.746377	-0.002568
11.000000	9.000000	20.000000	50.000000	80.000000	0.844291	0.770042	0.763587	-0.006455
11.000000	9.000000	20.000000	50.000000	100.000000	0.838861	0.772152	0.762681	-0.009471
11.000000	9.000000	20.000000	50.000000	120.000000	0.831865	0.763713	0.759964	-0.003749
11.000000	9.000000	20.000000	50.000000	140.000000	0.827521	0.740506	0.747283	0.006776
11.000000	9.000000	20.000000	50.000000	160.000000	0.829043	0.744726	0.741848	-0.002878
11.000000	9.000000	20.000000	60.000000	80.000000	0.831295	0.772152	0.748188	-0.023963
11.000000	9.000000	20.000000	60.000000	100.000000	0.841674	0.774262	0.763587	-0.010675
11.000000	9.000000	20.000000	60.000000	120.000000	0.828286	0.763713	0.756341	-0.007373
11.000000	9.000000	20.000000	60.000000	140.000000	0.830031	0.770042	0.750906	-0.019136
11.000000	9.000000	20.000000	60.000000	160.000000	0.826648	0.755274	0.755435	0.000161
11.000000	9.000000	30.000000	10.000000	80.000000	0.839823	0.776371	0.795290	0.018919
11.000000	9.000000	30.000000	10.000000	100.000000	0.835870	0.767932	0.789855	0.021923
11.000000	9.000000	30.000000	10.000000	120.000000	0.832114	0.772152	0.771739	-0.000413
11.000000	9.000000	30.000000	10.000000	140.000000	0.828963	0.757384	0.764493	0.007109
11.000000	9.000000	30.000000	10.000000	160.000000	0.834001	0.763713	0.772645	0.008932
11.000000	9.000000	30.000000	20.000000	80.000000	0.839431	0.755274	0.784420	0.029146
11.000000	9.000000	30.000000	20.000000	100.000000	0.838897	0.757384	0.777174	0.019790
11.000000	9.000000	30.000000	20.000000	120.000000	0.838007	0.763713	0.774457	0.010743
11.000000	9.000000	30.000000	20.000000	140.000000	0.839075	0.770042	0.759058	-0.010984
11.000000	9.000000	30.000000	20.000000	160.000000	0.835612	0.774262	0.770833	-0.003428
11.000000	9.000000	30.000000	30.000000	80.000000	0.835069	0.767932	0.777174	0.009241
11.000000	9.000000	30.000000	30.000000	100.000000	0.833716	0.753165	0.773551	0.020386
11.000000	9.000000	30.000000	30.000000	120.000000	0.835639	0.767932	0.759058	-0.008875
11.000000	9.000000	30.000000	30.000000	140.000000	0.832755	0.759494	0.768116	0.008622
11.000000	9.000000	30.000000	30.000000	160.000000	0.834731	0.763713	0.753623	-0.010090
11.000000	9.000000	30.000000	40.000000	80.000000	0.834357	0.776371	0.764493	-0.011879
11.000000	9.000000	30.000000	40.000000	100.000000	0.834571	0.763713	0.758152	-0.005561
11.000000	9.000000	30.000000	40.000000	120.000000	0.836226	0.755274	0.754529	-0.000745
11.000000	9.000000	30.000000	40.000000	140.000000	0.828571	0.751055	0.748188	-0.002866
11.000000	9.000000	30.000000	40.000000	160.000000	0.831900	0.757384	0.751812	-0.005572
11.000000	9.000000	30.000000	50.000000	80.000000	0.833200	0.748945	0.759964	0.011019
11.000000	9.000000	30.000000	50.000000	100.000000	0.836422	0.763713	0.759058	-0.004655
11.000000	9.000000	30.000000	50.000000	120.000000	0.833075	0.748945	0.750906	0.001961
11.000000	9.000000	30.000000	50.000000	140.000000	0.833752	0.757384	0.741848	-0.015536
11.000000	9.000000	30.000000	50.000000	160.000000	0.837366	0.757384	0.753623	-0.003761
11.000000	9.000000	30.000000	60.000000	80.000000	0.840303	0.767932	0.758152	-0.009780
11.000000	9.000000	30.000000	60.000000	100.000000	0.833449	0.753165	0.764493	0.011328
11.000000	9.000000	30.000000	60.000000	120.000000	0.831740	0.753165	0.752717	-0.000447
11.000000	9.000000	30.000000	60.000000	140.000000	0.831241	0.742616	0.759964	0.017348
11.000000	9.000000	30.000000	60.000000	160.000000	0.829657	0.755274	0.750000	-0.005274
11.000000	9.000000	40.000000	10.000000	80.000000	0.836796	0.761603	0.798007	0.036404
11.000000	9.000000	40.000000	10.000000	100.000000	0.841300	0.770042	0.783514	0.013472
11.000000	9.000000	40.000000	10.000000	120.000000	0.841852	0.770042	0.776268	0.006226
11.000000	9.000000	40.000000	10.000000	140.000000	0.836850	0.780591	0.771739	-0.008852
11.000000	9.000000	40.000000	10.000000	160.000000	0.839057	0.761603	0.770833	0.009230
11.000000	9.000000	40.000000	20.000000	80.000000	0.844523	0.765823	0.783514	0.017692
11.000000	9.000000	40.000000	20.000000	100.000000	0.839342	0.770042	0.791667	0.021624
11.000000	9.000000	40.000000	20.000000	120.000000	0.835710	0.751055	0.766304	0.015249
11.000000	9.000000	40.000000	20.000000	140.000000	0.840998	0.765823	0.768116	0.002293
11.000000	9.000000	40.000000	20.000000	160.000000	0.835051	0.761603	0.759058	-0.002545
11.000000	9.000000	40.000000	30.000000	80.000000	0.836689	0.772152	0.775362	0.003210
11.000000	9.000000	40.000000	30.000000	100.000000	0.834767	0.761603	0.774457	0.012853
11.000000	9.000000	40.000000	30.000000	120.000000	0.831954	0.772152	0.771739	-0.000413
11.000000	9.000000	40.000000	30.000000	140.000000	0.831669	0.765823	0.768116	0.002293
11.000000	9.000000	40.000000	30.000000	160.000000	0.833129	0.782700	0.761775	-0.020925
11.000000	9.000000	40.000000	40.000000	80.000000	0.839289	0.765823	0.785326	0.019503
11.000000	9.000000	40.000000	40.000000	100.000000	0.837793	0.765823	0.764493	-0.001330
11.000000	9.000000	40.000000	40.000000	120.000000	0.830494	0.751055	0.757246	0.006192
11.000000	9.000000	40.000000	40.000000	140.000000	0.833102	0.748945	0.739130	-0.009815
11.000000	9.000000	40.000000	40.000000	160.000000	0.837277	0.765823	0.762681	-0.003142
11.000000	9.000000	40.000000	50.000000	80.000000	0.835354	0.759494	0.769022	0.009528
11.000000	9.000000	40.000000	50.000000	100.000000	0.836333	0.763713	0.767210	0.003497
11.000000	9.000000	40.000000	50.000000	120.000000	0.826345	0.774262	0.750906	-0.023356
11.000000	9.000000	40.000000	50.000000	140.000000	0.832434	0.763713	0.754529	-0.009184
11.000000	9.000000	40.000000	50.000000	160.000000	0.831384	0.763713	0.749094	-0.014619
11.000000	9.000000	40.000000	60.000000	80.000000	0.833111	0.761603	0.756341	-0.005263
11.000000	9.000000	40.000000	60.000000	100.000000	0.828767	0.755274	0.755435	0.000161
11.000000	9.000000	40.000000	60.000000	120.000000	0.829888	0.753165	0.749094	-0.004070
11.000000	9.000000	40.000000	60.000000	140.000000	0.836155	0.759494	0.745471	-0.014023
11.000000	9.000000	40.000000	60.000000	160.000000	0.830779	0.753165	0.740942	-0.012223
11.000000	9.000000	50.000000	10.000000	80.000000	0.839840	0.772152	0.798913	0.026761
11.000000	9.000000	50.000000	10.000000	100.000000	0.840642	0.770042	0.780797	0.010755
11.000000	9.000000	50.000000	10.000000	120.000000	0.831776	0.759494	0.778080	0.018586
11.000000	9.000000	50.000000	10.000000	140.000000	0.841888	0.770042	0.778986	0.008943
11.000000	9.000000	50.000000	10.000000	160.000000	0.840570	0.761603	0.770833	0.009230
11.000000	9.000000	50.000000	20.000000	80.000000	0.844291	0.763713	0.788043	0.024330
11.000000	9.000000	50.000000	20.000000	100.000000	0.841176	0.770042	0.786232	0.016190
11.000000	9.000000	50.000000	20.000000	120.000000	0.834909	0.765823	0.774457	0.008634
11.000000	9.000000	50.000000	20.000000	140.000000	0.833235	0.757384	0.774457	0.017073
11.000000	9.000000	50.000000	20.000000	160.000000	0.838701	0.770042	0.773551	0.003509
11.000000	9.000000	50.000000	30.000000	80.000000	0.842885	0.784810	0.789855	0.005045
11.000000	9.000000	50.000000	30.000000	100.000000	0.844291	0.778481	0.779891	0.001410
11.000000	9.000000	50.000000	30.000000	120.000000	0.836760	0.782700	0.779891	-0.002809
11.000000	9.000000	50.000000	30.000000	140.000000	0.835710	0.770042	0.777174	0.007132
11.000000	9.000000	50.000000	30.000000	160.000000	0.836814	0.770042	0.767210	-0.002832
11.000000	9.000000	50.000000	40.000000	80.000000	0.830333	0.770042	0.779891	0.009849
11.000000	9.000000	50.000000	40.000000	100.000000	0.837668	0.761603	0.757246	-0.004357
11.000000	9.000000	50.000000	40.000000	120.000000	0.832986	0.761603	0.766304	0.004701
11.000000	9.000000	50.000000	40.000000	140.000000	0.838131	0.757384	0.760870	0.003486
11.000000	9.000000	50.000000	40.000000	160.000000	0.833022	0.757384	0.743659	-0.013725
11.000000	9.000000	50.000000	50.000000	80.000000	0.834286	0.757384	0.766304	0.008920
11.000000	9.000000	50.000000	50.000000	100.000000	0.838381	0.761603	0.756341	-0.005263
11.000000	9.000000	50.000000	50.000000	120.000000	0.833129	0.757384	0.751812	-0.005572
11.000000	9.000000	50.000000	50.000000	140.000000	0.835443	0.761603	0.750000	-0.011603
11.000000	9.000000	50.000000	50.000000	160.000000	0.830743	0.761603	0.744565	-0.017038
11.000000	9.000000	50.000000	60.000000	80.000000	0.833200	0.755274	0.758152	0.002878
11.000000	9.000000	50.000000	60.000000	100.000000	0.832790	0.761603	0.740942	-0.020661
11.000000	9.000000	50.000000	60.000000	120.000000	0.836654	0.753165	0.759964	0.006799
11.000000	9.000000	50.000000	60.000000	140.000000	0.832559	0.748945	0.752717	0.003772
11.000000	9.000000	50.000000	60.000000	160.000000	0.831348	0.753165	0.743659	-0.009505
11.000000	9.000000	60.000000	10.000000	80.000000	0.839413	0.772152	0.794384	0.022232
11.000000	9.000000	60.000000	10.000000	100.000000	0.839306	0.761603	0.785326	0.023723
11.000000	9.000000	60.000000	10.000000	120.000000	0.838594	0.759494	0.786232	0.026738
11.000000	9.000000	60.000000	10.000000	140.000000	0.837651	0.776371	0.776268	-0.000103
11.000000	9.000000	60.000000	10.000000	160.000000	0.837704	0.765823	0.763587	-0.002236
11.000000	9.000000	60.000000	20.000000	80.000000	0.848030	0.789030	0.792572	0.003543
11.000000	9.000000	60.000000	20.000000	100.000000	0.842048	0.761603	0.771739	0.010136
11.000000	9.000000	60.000000	20.000000	120.000000	0.838665	0.763713	0.783514	0.019801
11.000000	9.000000	60.000000	20.000000	140.000000	0.833360	0.772152	0.772645	0.000493
11.000000	9.000000	60.000000	20.000000	160.000000	0.842280	0.763713	0.771739	0.008026
11.000000	9.000000	60.000000	30.000000	80.000000	0.837312	0.767932	0.783514	0.015582
11.000000	9.000000	60.000000	30.000000	100.000000	0.831847	0.772152	0.774457	0.002305
11.000000	9.000000	60.000000	30.000000	120.000000	0.839413	0.774262	0.775362	0.001101
11.000000	9.000000	60.000000	30.000000	140.000000	0.837099	0.765823	0.772645	0.006822
11.000000	9.000000	60.000000	30.000000	160.000000	0.837419	0.767932	0.769928	0.001995
11.000000	9.000000	60.000000	40.000000	80.000000	0.840250	0.774262	0.769928	-0.004334
11.000000	9.000000	60.000000	40.000000	100.000000	0.836547	0.751055	0.759964	0.008909
11.000000	9.000000	60.000000	40.000000	120.000000	0.832185	0.761603	0.758152	-0.003451
11.000000	9.000000	60.000000	40.000000	140.000000	0.831882	0.744726	0.758152	0.013426
11.000000	9.000000	60.000000	40.000000	160.000000	0.835657	0.744726	0.751812	0.007086
11.000000	9.000000	60.000000	50.000000	80.000000	0.834215	0.765823	0.754529	-0.011294
11.000000	9.000000	60.000000	50.000000	100.000000	0.831170	0.757384	0.767210	0.009826
11.000000	9.000000	60.000000	50.000000	120.000000	0.830725	0.759494	0.749094	-0.010399
11.000000	9.000000	60.000000	50.000000	140.000000	0.834998	0.763713	0.754529	-0.009184
11.000000	9.000000	60.000000	50.000000	160.000000	0.830316	0.761603	0.757246	-0.004357
11.000000	9.000000	60.000000	60.000000	80.000000	0.834980	0.763713	0.753623	-0.010090
11.000000	9.000000	60.000000	60.000000	100.000000	0.832381	0.757384	0.748188	-0.009196
11.000000	9.000000	60.000000	60.000000	120.000000	0.830387	0.757384	0.757246	-0.000138
11.000000	9.000000	60.000000	60.000000	140.000000	0.836440	0.761603	0.751812	-0.009792
11.000000	9.000000	60.000000	60.000000	160.000000	0.832701	0.757384	0.741848	-0.015536
11.000000	9.000000	70.000000	10.000000	80.000000	0.841229	0.765823	0.798007	0.032184
11.000000	9.000000	70.000000	10.000000	100.000000	0.840072	0.770042	0.787138	0.017095
11.000000	9.000000	70.000000	10.000000	120.000000	0.839538	0.763713	0.777174	0.013461
11.000000	9.000000	70.000000	10.000000	140.000000	0.841639	0.765823	0.777174	0.011351
11.000000	9.000000	70.000000	10.000000	160.000000	0.840054	0.774262	0.778080	0.003818
11.000000	9.000000	70.000000	20.000000	80.000000	0.844167	0.784810	0.788949	0.004139
11.000000	9.000000	70.000000	20.000000	100.000000	0.840179	0.761603	0.782609	0.021005
11.000000	9.000000	70.000000	20.000000	120.000000	0.842315	0.763713	0.776268	0.012555
11.000000	9.000000	70.000000	20.000000	140.000000	0.837579	0.763713	0.769022	0.005309
11.000000	9.000000	70.000000	20.000000	160.000000	0.840446	0.765823	0.773551	0.007728
11.000000	9.000000	70.000000	30.000000	80.000000	0.837936	0.770042	0.790761	0.020719
11.000000	9.000000	70.000000	30.000000	100.000000	0.835318	0.765823	0.768116	0.002293
11.000000	9.000000	70.000000	30.000000	120.000000	0.837633	0.767932	0.773551	0.005618
11.000000	9.000000	70.000000	30.000000	140.000000	0.837081	0.761603	0.771739	0.010136
11.000000	9.000000	70.000000	30.000000	160.000000	0.836974	0.780591	0.763587	-0.017004
11.000000	9.000000	70.000000	40.000000	80.000000	0.838470	0.759494	0.768116	0.008622
11.000000	9.000000	70.000000	40.000000	100.000000	0.834304	0.759494	0.762681	0.003187
11.000000	9.000000	70.000000	40.000000	120.000000	0.836298	0.757384	0.769022	0.011638
11.000000	9.000000	70.000000	40.000000	140.000000	0.837597	0.765823	0.756341	-0.009482
11.000000	9.000000	70.000000	40.000000	160.000000	0.835888	0.755274	0.755435	0.000161
